"marketid"	"upstreamid"	"downstreamid"	"payoff"	"originalmatch"	"storedmatch"	"urmax"	"drmax"	"urmin"	"drmin"	"removeU"	"removeD"
20	23	23	1.4797787338314703	0	0	""	""	""	""	0	0
20	23	24	2.2703000915582696	0	0	""	""	""	""	0	0
20	23	25	1.8345494020961195	0	0	""	""	""	""	0	0
20	23	26	2.8782746983100753	0	0	""	""	""	""	0	0
20	23	27	1.8014236787761875	0	0	""	""	""	""	0	0
20	23	28	3.439126021700545	0	0	""	""	""	""	0	0
20	23	29	2.2853973207012634	0	0	""	""	""	""	0	0
20	24	1	2.635545959796088	0	0	""	""	""	""	0	0
20	24	2	2.0238210973254205	0	0	""	5.514956135066015	0	""	0	1
20	24	3	0.2393483409821595	0	0	""	""	""	""	0	0
20	24	4	2.5434945279552035	0	0	""	""	""	""	0	0
20	24	5	3.43261497897519	0	0	""	""	""	""	0	0
20	24	6	3.3461594070691634	0	0	""	""	""	""	0	0
20	24	7	2.3648942787612284	0	0	""	""	""	""	0	0
20	24	8	1.711372351509776	0	0	""	""	""	""	0	0
20	24	9	1.7709531505228946	0	0	""	5.351099636253721	0	""	0	1
20	24	10	0.13410750950540842	0	0	""	""	""	""	0	0
20	24	11	2.346579348964889	0	0	""	4.167044927198617	0	""	0	1
20	24	12	0.3855500870432296	0	0	""	""	""	""	0	0
20	24	13	2.516053055153955	0	0	""	""	""	""	0	0
20	24	14	1.2039577398491594	0	0	""	4.261997597020226	0	""	0	1
20	24	15	3.0598267399386967	0	0	""	""	""	""	0	0
20	24	16	0.7317006451907542	0	0	""	""	""	""	0	0
20	24	17	1.7021868445698416	0	0	""	""	""	""	0	0
20	24	18	5.142779607235369	1	1	""	""	""	""	0	0
20	24	19	2.322734210900147	0	0	""	""	""	""	0	0
20	24	20	0.35114309498071494	0	0	""	""	""	""	0	0
20	24	21	2.780100815012841	0	0	""	""	""	""	0	0
20	24	22	2.017393616744492	0	0	""	""	""	""	0	0
20	24	23	0.4927890237420228	0	0	""	""	""	""	0	0
20	24	24	1.1593626345284107	0	0	""	""	""	""	0	0
20	24	25	0.982591187328915	0	0	""	""	""	""	0	0
20	24	26	3.491109418329082	0	0	""	""	""	""	0	0
20	24	27	1.0291510162993593	0	0	""	""	""	""	0	0
20	24	28	2.79951006922316	0	0	""	""	""	""	0	0
20	24	29	0.9604265252057809	0	0	""	""	""	""	0	0
21	1	1	0	0	0	""	""	""	""	0	0
21	1	2	0.9138921768253321	0	0	""	""	""	""	0	0
21	1	3	1.4793496857768875	0	0	""	""	""	""	0	0
21	1	4	3.735827389435811	0	0	""	""	""	""	0	0
21	1	5	2.5494246023119738	0	0	""	2.4224883903132906	0.1269362119986832	""	0	1
21	1	6	1.2247753091208478	0	0	""	3.617125246507456	0	""	0	1
21	1	7	1.4323516112914403	0	0	""	""	""	""	0	0
21	1	8	5.2974636940748	1	1	""	""	""	""	0	0
21	1	9	1.535926232512417	0	0	""	""	""	""	0	0
21	1	10	1.2097841845108144	0	0	""	""	""	""	0	0
21	2	1	0	0	0	3.1632634265950017	""	""	0	1	0
21	2	2	1.5474911988668798	0	0	3.1632634265950017	""	""	0	1	0
21	2	3	2.1267048192122084	0	0	3.1632634265950017	""	""	0	1	0
21	2	4	3.5546628827937443	0	0	3.1632634265950017	""	""	0.3913994561987426	1	0
21	2	5	2.556989206700349	0	0	3.1632634265950017	2.4224883903132906	0.13450081638705846	0	1	1
21	2	6	6.166341429684694	1	1	3.1632634265950017	3.617125246507456	2.549216183177238	3.0030780030896924	1	1
21	2	7	3.6887736613550217	0	0	3.1632634265950017	""	""	0.52551023476002	1	0
21	2	8	3.1049129759448553	0	0	3.1632634265950017	""	""	0	1	0
21	2	9	2.3871591610277236	0	0	3.1632634265950017	""	""	0	1	0
21	2	10	3.203437815841851	0	0	3.1632634265950017	""	""	0.04017438924684935	1	0
21	3	1	0	0	0	""	""	""	""	0	0
21	3	2	2.7400796313365485	0	0	""	""	""	""	0	0
21	3	3	3.2195177310906895	0	0	""	""	""	""	0	0
21	3	4	1.138676349521863	0	0	""	""	""	""	0	0
21	3	5	0.6571828307095596	0	0	""	2.4224883903132906	0	""	0	1
21	3	6	2.1972669193069563	0	0	""	3.617125246507456	0	""	0	1
21	3	7	2.209536379790692	0	0	""	""	""	""	0	0
21	3	8	0.8084020820183047	0	0	""	""	""	""	0	0
21	3	9	1.856113543606919	0	0	""	""	""	""	0	0
21	3	10	1.6039066624918379	1	1	""	""	""	""	0	0
21	4	1	2.580254165074777	1	1	""	""	""	""	0	0
21	4	2	0.20095362277485118	0	0	""	""	""	""	0	0
21	4	3	1.3606995083520825	0	0	""	""	""	""	0	0
21	4	4	1.4098166777940118	0	0	""	""	""	""	0	0
21	4	5	0.6664877719127407	0	0	""	2.4224883903132906	0	""	0	1
21	4	6	1.839735889805224	0	0	""	3.617125246507456	0	""	0	1
21	4	7	1.8784557805259723	0	0	""	""	""	""	0	0
21	4	8	1.2950486161265813	0	0	""	""	""	""	0	0
21	4	9	0.8521638384479037	0	0	""	""	""	""	0	0
21	4	10	1.2500003958649155	0	0	""	""	""	""	0	0
21	5	1	0	0	0	""	""	""	""	0	0
21	5	2	1.88022656154368	0	0	""	""	""	""	0	0
21	5	3	0.9685166839111938	0	0	""	""	""	""	0	0
21	5	4	1.9200242413512512	0	0	""	""	""	""	0	0
21	5	5	1.2476467297457483	0	0	""	2.4224883903132906	0	""	0	1
21	5	6	1.9748715545468727	0	0	""	3.617125246507456	0	""	0	1
21	5	7	5.682333424406886	1	1	""	""	""	""	0	0
21	5	8	1.4422479618443742	0	0	""	""	""	""	0	0
21	5	9	1.5513291071097297	0	0	""	""	""	""	0	0
21	5	10	0.9795286359422426	0	0	""	""	""	""	0	0
21	6	1	0	0	0	3.589290986170994	""	""	0	1	0
21	6	2	2.580754311889713	0	0	3.589290986170994	""	""	0	1	0
21	6	3	0.9591036968461835	0	0	3.589290986170994	""	""	0	1	0
21	6	4	3.745019742807589	0	0	3.589290986170994	""	""	0.15572875663659502	1	0
21	6	5	5.162061433504373	1	1	3.589290986170994	2.4224883903132906	2.7395730431910827	1.5727704473333795	1	1
21	6	6	3.3681110797513085	0	0	3.589290986170994	3.617125246507456	0	0	1	1
21	6	7	3.085179498521997	0	0	3.589290986170994	""	""	0	1	0
21	6	8	3.1066732053393826	0	0	3.589290986170994	""	""	0	1	0
21	6	9	1.5131849489536167	0	0	3.589290986170994	""	""	0	1	0
21	6	10	1.5582601851514526	0	0	3.589290986170994	""	""	0	1	0
21	7	1	0	0	0	""	""	""	""	0	0
21	7	2	3.4356249215559904	1	1	""	""	""	""	0	0
21	7	3	1.0699816717672477	0	0	""	""	""	""	0	0
21	7	4	2.8799343049632165	0	0	""	""	""	""	0	0
21	7	5	3.2737624371693235	0	0	""	2.4224883903132906	0.8512740468560329	""	0	1
21	7	6	2.104768138085406	0	0	""	3.617125246507456	0	""	0	1
21	7	7	3.329447251168111	0	0	""	""	""	""	0	0
21	7	8	2.9348901552370767	0	0	""	""	""	""	0	0
21	7	9	1.159153756301656	0	0	""	""	""	""	0	0
21	7	10	1.2658504549478777	0	0	""	""	""	""	0	0
21	8	1	0	0	0	""	""	""	""	0	0
21	8	2	1.3491375625734663	0	0	""	""	""	""	0	0
21	8	3	4.926109719907442	0	0	""	""	""	""	0	0
21	8	4	1.3846157380253374	0	0	""	""	""	""	0	0
21	8	5	0.8556003729040591	0	0	""	2.4224883903132906	0	""	0	1
21	8	6	3.63085108107685	0	0	""	3.617125246507456	0.013725834569394024	""	0	1
21	8	7	1.895096370732892	0	0	""	""	""	""	0	0
21	8	8	1.8711300206582295	0	0	""	""	""	""	0	0
21	8	9	4.608161459520526	1	1	""	""	""	""	0	0
21	8	10	1.7877096142747964	0	0	""	""	""	""	0	0
21	9	1	0	0	0	""	""	""	""	0	0
21	9	2	0.6077907499733011	0	0	""	""	""	""	0	0
21	9	3	2.7668320025004034	0	0	""	""	""	""	0	0
21	9	4	2.6790956572348117	1	1	""	""	""	""	0	0
21	9	5	0.9537911879572226	0	0	""	2.4224883903132906	0	""	0	1
21	9	6	5.101691308072558	0	0	""	3.617125246507456	1.4845660615651024	""	0	1
21	9	7	1.0729644621575594	0	0	""	""	""	""	0	0
21	9	8	1.4817505030555047	0	0	""	""	""	""	0	0
21	9	9	1.9769051349767035	0	0	""	""	""	""	0	0
21	9	10	3.277555620110139	0	0	""	""	""	""	0	0
21	10	1	0	0	0	""	""	""	""	0	0
21	10	2	1.6708147717858444	0	0	""	""	""	""	0	0
21	10	3	5.36493025908614	1	1	""	""	""	""	0	0
21	10	4	1.1700204860819456	0	0	""	""	""	""	0	0
21	10	5	0.63395150544613	0	0	""	2.4224883903132906	0	""	0	1
21	10	6	3.7899612241427145	0	0	""	3.617125246507456	0.1728359776352586	""	0	1
21	10	7	1.6375281780066386	0	0	""	""	""	""	0	0
21	10	8	1.559833941062714	0	0	""	""	""	""	0	0
21	10	9	4.263429022169465	0	0	""	""	""	""	0	0
21	10	10	1.781992997300371	0	0	""	""	""	""	0	0
22	1	1	1.5624876163011079	0	0	""	""	""	""	0	0
22	1	2	0	0	0	""	""	""	""	0	0
22	1	3	2.065977425150986	0	0	""	""	""	""	0	0
22	1	4	0.5438380380495205	0	0	""	""	""	""	0	0
22	1	5	3.4000506928289056	0	0	""	""	""	""	0	0
22	1	6	1.131807319489993	0	0	""	""	""	""	0	0
22	1	7	0.8953109780264428	0	0	""	""	""	""	0	0
22	1	8	2.9096432552004394	0	0	""	""	""	""	0	0
22	1	9	1.6987055600969287	0	0	""	""	""	""	0	0
22	1	10	1.8964452941497245	0	0	""	""	""	""	0	0
22	1	11	2.8267422200753174	0	0	""	""	""	""	0	0
22	1	12	1.8664241515994149	0	0	""	""	""	""	0	0
22	1	13	1.0530947084134585	0	0	""	""	""	""	0	0
22	1	14	1.2246707060036954	0	0	""	""	""	""	0	0
22	1	15	2.882741892190821	0	0	""	""	""	""	0	0
22	1	16	2.634227182493748	0	0	""	3.1957527065765277	0	""	0	1
22	1	17	2.2036751412874023	0	0	""	""	""	""	0	0
22	1	18	2.016108508712927	0	0	""	""	""	""	0	0
22	1	19	2.818052413851454	1	1	""	""	""	""	0	0
22	1	20	0.7974462439937764	0	0	""	""	""	""	0	0
22	1	21	1.076011723599573	0	0	""	2.2594199300499156	0	""	0	1
22	2	1	0.8525614800620291	0	0	""	""	""	""	0	0
22	2	2	0	0	0	""	""	""	""	0	0
22	2	3	1.6410058019200253	0	0	""	""	""	""	0	0
22	2	4	0.7961382769200007	0	0	""	""	""	""	0	0
22	2	5	4.4172632223446255	1	1	""	""	""	""	0	0
22	2	6	1.0175202415144526	0	0	""	""	""	""	0	0
22	2	7	0.38613898301582994	0	0	""	""	""	""	0	0
22	2	8	2.7188875901257967	0	0	""	""	""	""	0	0
22	2	9	2.185300167222394	0	0	""	""	""	""	0	0
22	2	10	2.6552870442759264	0	0	""	""	""	""	0	0
22	2	11	2.249397713404984	0	0	""	""	""	""	0	0
22	2	12	1.0290245896028833	0	0	""	""	""	""	0	0
22	2	13	1.760851435531713	0	0	""	""	""	""	0	0
22	2	14	1.0796804399426023	0	0	""	""	""	""	0	0
22	2	15	2.7512843713122987	0	0	""	""	""	""	0	0
22	2	16	1.458270758176522	0	0	""	3.1957527065765277	0	""	0	1
22	2	17	1.5599527726508524	0	0	""	""	""	""	0	0
22	2	18	1.250604704585176	0	0	""	""	""	""	0	0
22	2	19	2.3973829090913736	0	0	""	""	""	""	0	0
22	2	20	1.1147252250431297	0	0	""	""	""	""	0	0
22	2	21	0.4865362325045881	0	0	""	2.2594199300499156	0	""	0	1
22	3	1	2.5681797930891053	0	0	3.593795721875665	""	""	0	1	0
22	3	2	0	0	0	3.593795721875665	""	""	0	1	0
22	3	3	5.084329128566255	0	0	3.593795721875665	""	""	1.4905334066905898	1	0
22	3	4	2.0975485089035364	0	0	3.593795721875665	""	""	0	1	0
22	3	5	2.4172958855752773	0	0	3.593795721875665	""	""	0	1	0
22	3	6	3.199268389852466	0	0	3.593795721875665	""	""	0	1	0
22	3	7	2.109550335422248	0	0	3.593795721875665	""	""	0	1	0
22	3	8	5.448517475530416	0	0	3.593795721875665	""	""	1.8547217536547507	1	0
22	3	9	4.275955414016224	0	0	3.593795721875665	""	""	0.6821596921405586	1	0
22	3	10	4.622149654411125	0	0	3.593795721875665	""	""	1.0283539325354596	1	0
22	3	11	3.6406805137046265	0	0	3.593795721875665	""	""	0.046884791828961436	1	0
22	3	12	3.8132103281589442	0	0	3.593795721875665	""	""	0.21941460628327913	1	0
22	3	13	3.064542937051035	0	0	3.593795721875665	""	""	0	1	0
22	3	14	3.3744238266964945	0	0	3.593795721875665	""	""	0	1	0
22	3	15	5.151461050443219	0	0	3.593795721875665	""	""	1.5576653285675537	1	0
22	3	16	4.256541707707282	0	0	3.593795721875665	3.1957527065765277	1.060789001130754	0.6627459858316165	1	1
22	3	17	4.502278660007745	0	0	3.593795721875665	""	""	0.9084829381320798	1	0
22	3	18	5.230211462036475	0	0	3.593795721875665	""	""	1.6364157401608095	1	0
22	3	19	3.00577093814897	0	0	3.593795721875665	""	""	0	1	0
22	3	20	2.097691917056262	0	0	3.593795721875665	""	""	0	1	0
22	3	21	5.8343508079039745	1	1	3.593795721875665	2.2594199300499156	3.574930877854059	2.2405550860283094	1	1
22	4	1	0.9472833610324098	0	0	""	""	""	""	0	0
22	4	2	0	0	0	""	""	""	""	0	0
22	4	3	2.0488567053853246	0	0	""	""	""	""	0	0
22	4	4	1.560609105773552	0	0	""	""	""	""	0	0
22	4	5	1.996671366666087	0	0	""	""	""	""	0	0
22	4	6	1.133323747270399	0	0	""	""	""	""	0	0
22	4	7	0.8535480861434741	0	0	""	""	""	""	0	0
22	4	8	3.1589816644014093	0	0	""	""	""	""	0	0
22	4	9	2.502688281190604	0	0	""	""	""	""	0	0
22	4	10	2.1250776263134483	0	0	""	""	""	""	0	0
22	4	11	2.4710170508460694	0	0	""	""	""	""	0	0
22	4	12	1.6675982335658355	0	0	""	""	""	""	0	0
22	4	13	1.4098039534166205	0	0	""	""	""	""	0	0
22	4	14	1.1287871674229117	0	0	""	""	""	""	0	0
22	4	15	3.352688226607673	0	0	""	""	""	""	0	0
22	4	16	2.6868160279598667	0	0	""	3.1957527065765277	0	""	0	1
22	4	17	2.486490000411029	1	1	""	""	""	""	0	0
22	4	18	2.454775562288289	0	0	""	""	""	""	0	0
22	4	19	1.5531339431402258	0	0	""	""	""	""	0	0
22	4	20	1.2528090828395573	0	0	""	""	""	""	0	0
22	4	21	1.2088485959188566	0	0	""	2.2594199300499156	0	""	0	1
22	5	1	1.8187958867160228	0	0	""	""	""	""	0	0
22	5	2	0	0	0	""	""	""	""	0	0
22	5	3	4.396179253039982	0	0	""	""	""	""	0	0
22	5	4	2.2843849199402912	0	0	""	""	""	""	0	0
22	5	5	2.005209505442214	0	0	""	""	""	""	0	0
22	5	6	3.0839930295174844	0	0	""	""	""	""	0	0
22	5	7	1.543384973432595	0	0	""	""	""	""	0	0
22	5	8	4.451240914205594	0	0	""	""	""	""	0	0
22	5	9	4.077474835730828	1	1	""	""	""	""	0	0
22	5	10	3.7435750895289504	0	0	""	""	""	""	0	0
22	5	11	3.183702467578814	0	0	""	""	""	""	0	0
22	5	12	2.6263183580817224	0	0	""	""	""	""	0	0
22	5	13	2.599418777937829	0	0	""	""	""	""	0	0
22	5	14	2.820206024845756	0	0	""	""	""	""	0	0
22	5	15	5.069676871144634	0	0	""	""	""	""	0	0
22	5	16	4.494132833741836	0	0	""	3.1957527065765277	1.2983801271653084	""	0	1
22	5	17	3.4340368553005964	0	0	""	""	""	""	0	0
22	5	18	3.8847092620644132	0	0	""	""	""	""	0	0
22	5	19	2.3739581232290545	0	0	""	""	""	""	0	0
22	5	20	1.965678364307044	0	0	""	""	""	""	0	0
22	5	21	2.0525551421081505	0	0	""	2.2594199300499156	0	""	0	1
22	6	1	1.1276837394078967	0	0	""	""	""	""	0	0
22	6	2	0	0	0	""	""	""	""	0	0
22	6	3	4.009331125158913	0	0	""	""	""	""	0	0
22	6	4	1.3495696880638874	0	0	""	""	""	""	0	0
22	6	5	1.82378071226278	0	0	""	""	""	""	0	0
22	6	6	2.6479304793008005	0	0	""	""	""	""	0	0
22	6	7	1.3895029215678214	0	0	""	""	""	""	0	0
22	6	8	5.84802014134943	1	1	""	""	""	""	0	0
22	6	9	3.207900319246155	0	0	""	""	""	""	0	0
22	6	10	2.954461401688234	0	0	""	""	""	""	0	0
22	6	11	2.8659506505237973	0	0	""	""	""	""	0	0
22	6	12	2.436958862736028	0	0	""	""	""	""	0	0
22	6	13	2.3195629482559568	0	0	""	""	""	""	0	0
22	6	14	2.923245116730115	0	0	""	""	""	""	0	0
22	6	15	3.435596163591712	0	0	""	""	""	""	0	0
22	6	16	4.087882214961269	0	0	""	3.1957527065765277	0.8921295083847411	""	0	1
22	6	17	4.601345225335667	0	0	""	""	""	""	0	0
22	6	18	2.8730862568712765	0	0	""	""	""	""	0	0
22	6	19	2.5948367047080447	0	0	""	""	""	""	0	0
22	6	20	1.679463778425475	0	0	""	""	""	""	0	0
22	6	21	1.8099771953056918	0	0	""	2.2594199300499156	0	""	0	1
22	7	1	1.126215767872991	0	0	""	""	""	""	0	0
22	7	2	0	0	0	""	""	""	""	0	0
22	7	3	3.875774450530259	0	0	""	""	""	""	0	0
22	7	4	1.4400486564138089	0	0	""	""	""	""	0	0
22	7	5	1.462985948097772	0	0	""	""	""	""	0	0
22	7	6	4.074977866960401	1	1	""	""	""	""	0	0
22	7	7	1.3109175488851044	0	0	""	""	""	""	0	0
22	7	8	3.739416354940805	0	0	""	""	""	""	0	0
22	7	9	2.788085682306588	0	0	""	""	""	""	0	0
22	7	10	2.6394538238223437	0	0	""	""	""	""	0	0
22	7	11	3.250759409542484	0	0	""	""	""	""	0	0
22	7	12	2.0598998830922004	0	0	""	""	""	""	0	0
22	7	13	2.054444324718734	0	0	""	""	""	""	0	0
22	7	14	2.5481596794534167	0	0	""	""	""	""	0	0
22	7	15	3.2399098853037467	0	0	""	""	""	""	0	0
22	7	16	3.5362803589464624	0	0	""	3.1957527065765277	0.34052765236993476	""	0	1
22	7	17	2.945253027083544	0	0	""	""	""	""	0	0
22	7	18	2.4107590312634657	0	0	""	""	""	""	0	0
22	7	19	2.0230473294435103	0	0	""	""	""	""	0	0
22	7	20	1.9532290089817765	0	0	""	""	""	""	0	0
22	7	21	1.078779985372611	0	0	""	2.2594199300499156	0	""	0	1
22	8	1	0.9896741429724208	0	0	""	""	""	""	0	0
22	8	2	0	0	0	""	""	""	""	0	0
22	8	3	5.173981721392686	0	0	""	""	""	""	0	0
22	8	4	1.2670099239424426	1	1	""	""	""	""	0	0
22	8	5	1.3991335473244733	0	0	""	""	""	""	0	0
22	8	6	2.9701532097550922	0	0	""	""	""	""	0	0
22	8	7	1.5967122538673637	0	0	""	""	""	""	0	0
22	8	8	3.480217221552815	0	0	""	""	""	""	0	0
22	8	9	2.698929078761453	0	0	""	""	""	""	0	0
22	8	10	3.0295658772042366	0	0	""	""	""	""	0	0
22	8	11	2.7392811987304944	0	0	""	""	""	""	0	0
22	8	12	2.1616404314232724	0	0	""	""	""	""	0	0
22	8	13	2.941227600401838	0	0	""	""	""	""	0	0
22	8	14	2.668300613834922	0	0	""	""	""	""	0	0
22	8	15	3.5372346501165017	0	0	""	""	""	""	0	0
22	8	16	4.074587650598998	0	0	""	3.1957527065765277	0.8788349440224703	""	0	1
22	8	17	3.1088825512596987	0	0	""	""	""	""	0	0
22	8	18	2.8690734360446415	0	0	""	""	""	""	0	0
22	8	19	2.1143352453515334	0	0	""	""	""	""	0	0
22	8	20	2.1329152552444253	0	0	""	""	""	""	0	0
22	8	21	1.3882682916615112	0	0	""	2.2594199300499156	0	""	0	1
22	9	1	0.3281373290608474	0	0	""	""	""	""	0	0
22	9	2	0	0	0	""	""	""	""	0	0
22	9	3	2.0921034727354026	0	0	""	""	""	""	0	0
22	9	4	0.38637965265400187	0	0	""	""	""	""	0	0
22	9	5	1.2242389173515413	0	0	""	""	""	""	0	0
22	9	6	1.0190582468429317	0	0	""	""	""	""	0	0
22	9	7	1.253406369608738	0	0	""	""	""	""	0	0
22	9	8	2.249597793124492	0	0	""	""	""	""	0	0
22	9	9	2.42686647591418	0	0	""	""	""	""	0	0
22	9	10	1.5842181614310493	0	0	""	""	""	""	0	0
22	9	11	1.5084758009700274	0	0	""	""	""	""	0	0
22	9	12	4.6749741165981735	1	1	""	""	""	""	0	0
22	9	13	2.2892226147659516	0	0	""	""	""	""	0	0
22	9	14	1.5743988567156464	0	0	""	""	""	""	0	0
22	9	15	2.4491891629127167	0	0	""	""	""	""	0	0
22	9	16	2.698858929400677	0	0	""	3.1957527065765277	0	""	0	1
22	9	17	2.397398509948399	0	0	""	""	""	""	0	0
22	9	18	3.1799529933536723	0	0	""	""	""	""	0	0
22	9	19	2.370423536087793	0	0	""	""	""	""	0	0
22	9	20	0.5490050580140713	0	0	""	""	""	""	0	0
22	9	21	1.4172020819017814	0	0	""	2.2594199300499156	0	""	0	1
22	10	1	1.4601622917332886	0	0	""	""	""	""	0	0
22	10	2	0	0	0	""	""	""	""	0	0
22	10	3	3.8747992513668206	0	0	""	""	""	""	0	0
22	10	4	1.5276151802820164	0	0	""	""	""	""	0	0
22	10	5	1.5413961177800797	0	0	""	""	""	""	0	0
22	10	6	2.9233633686353757	0	0	""	""	""	""	0	0
22	10	7	1.3203990181183098	0	0	""	""	""	""	0	0
22	10	8	4.41080571527106	0	0	""	""	""	""	0	0
22	10	9	3.275579424745168	0	0	""	""	""	""	0	0
22	10	10	3.2974385556637116	0	0	""	""	""	""	0	0
22	10	11	2.5864263458869443	0	0	""	""	""	""	0	0
22	10	12	2.1557297555818713	0	0	""	""	""	""	0	0
22	10	13	1.6836126715948363	0	0	""	""	""	""	0	0
22	10	14	3.4795947511398326	1	1	""	""	""	""	0	0
22	10	15	4.221842388806424	0	0	""	""	""	""	0	0
22	10	16	3.896873684127473	0	0	""	3.1957527065765277	0.7011209775509455	""	0	1
22	10	17	3.0142245940902956	0	0	""	""	""	""	0	0
22	10	18	2.9862473636533484	0	0	""	""	""	""	0	0
22	10	19	1.9054846551669034	0	0	""	""	""	""	0	0
22	10	20	3.0440538602179155	1	1	""	""	""	""	0	0
22	10	21	1.6620406378822816	0	0	""	2.2594199300499156	0	""	0	1
22	11	1	0.9744473702213361	0	0	""	""	""	""	0	0
22	11	2	0	0	0	""	""	""	""	0	0
22	11	3	1.6934008151682476	0	0	""	""	""	""	0	0
22	11	4	0.32019044593436446	0	0	""	""	""	""	0	0
22	11	5	1.1229915159755095	0	0	""	""	""	""	0	0
22	11	6	0.7750616200270335	0	0	""	""	""	""	0	0
22	11	7	1.812419574717834	0	0	""	""	""	""	0	0
22	11	8	2.4713096868264093	0	0	""	""	""	""	0	0
22	11	9	2.545416298611012	0	0	""	""	""	""	0	0
22	11	10	1.6769808840544185	0	0	""	""	""	""	0	0
22	11	11	2.6741029620148815	1	1	""	""	""	""	0	0
22	11	12	3.9588838014133456	0	0	""	""	""	""	0	0
22	11	13	2.265406804371388	0	0	""	""	""	""	0	0
22	11	14	1.6493690632403468	0	0	""	""	""	""	0	0
22	11	15	1.3181053418646624	0	0	""	""	""	""	0	0
22	11	16	2.934333959554695	0	0	""	3.1957527065765277	0	""	0	1
22	11	17	2.425589304129321	0	0	""	""	""	""	0	0
22	11	18	2.9715608467603154	0	0	""	""	""	""	0	0
22	11	19	2.524948580981244	0	0	""	""	""	""	0	0
22	11	20	0.4717610304528914	0	0	""	""	""	""	0	0
22	11	21	2.498597239255427	0	0	""	2.2594199300499156	0.2391773092055116	""	0	1
22	12	1	3.037853173072814	1	1	""	""	""	""	0	0
22	12	2	2.580254165074777	1	1	""	""	""	""	0	0
22	12	3	2.875379147015097	0	0	""	""	""	""	0	0
22	12	4	1.1850394424885986	0	0	""	""	""	""	0	0
22	12	5	2.7938637535289113	0	0	""	""	""	""	0	0
22	12	6	1.689810079886537	0	0	""	""	""	""	0	0
22	12	7	1.4741558571635425	0	0	""	""	""	""	0	0
22	12	8	3.457042108852397	0	0	""	""	""	""	0	0
22	12	9	2.976640455833207	0	0	""	""	""	""	0	0
22	12	10	2.4236704092724324	0	0	""	""	""	""	0	0
22	12	11	2.5993798270805746	0	0	""	""	""	""	0	0
22	12	12	2.2971306664794273	0	0	""	""	""	""	0	0
22	12	13	2.162148913841889	0	0	""	""	""	""	0	0
22	12	14	1.5474716737003782	0	0	""	""	""	""	0	0
22	12	15	3.997324060134919	0	0	""	""	""	""	0	0
22	12	16	2.8675463578764147	0	0	""	3.1957527065765277	0	""	0	1
22	12	17	2.9023456065432987	0	0	""	""	""	""	0	0
22	12	18	2.305945981890716	0	0	""	""	""	""	0	0
22	12	19	2.00157009620893	0	0	""	""	""	""	0	0
22	12	20	2.3394001480163427	0	0	""	""	""	""	0	0
22	12	21	1.5899683192602703	0	0	""	2.2594199300499156	0	""	0	1
22	13	1	0.8322861798368473	0	0	""	""	""	""	0	0
22	13	2	0	0	0	""	""	""	""	0	0
22	13	3	1.418951472202803	0	0	""	""	""	""	0	0
22	13	4	0.1288323104117542	0	0	""	""	""	""	0	0
22	13	5	1.2666918097435897	0	0	""	""	""	""	0	0
22	13	6	0.306724150786004	0	0	""	""	""	""	0	0
22	13	7	2.4007569363584538	1	1	""	""	""	""	0	0
22	13	8	2.383895183060018	0	0	""	""	""	""	0	0
22	13	9	2.1897459052376655	0	0	""	""	""	""	0	0
22	13	10	1.8609260365001596	0	0	""	""	""	""	0	0
22	13	11	1.5975979941191647	0	0	""	""	""	""	0	0
22	13	12	2.8924545960002277	0	0	""	""	""	""	0	0
22	13	13	1.8673345286370284	0	0	""	""	""	""	0	0
22	13	14	1.2990685055087465	0	0	""	""	""	""	0	0
22	13	15	1.5811142095662847	0	0	""	""	""	""	0	0
22	13	16	1.8996810904222055	0	0	""	3.1957527065765277	0	""	0	1
22	13	17	2.3175428964674567	0	0	""	""	""	""	0	0
22	13	18	2.464892133443159	0	0	""	""	""	""	0	0
22	13	19	2.2813969152099594	0	0	""	""	""	""	0	0
22	13	20	1.3893399092508454	0	0	""	""	""	""	0	0
22	13	21	1.5434952481953597	0	0	""	2.2594199300499156	0	""	0	1
22	14	1	0.9649320765017124	0	0	2.7535209522098683	""	""	0	1	0
22	14	2	0	0	0	2.7535209522098683	""	""	0	1	0
22	14	3	3.1538401946111656	0	0	2.7535209522098683	""	""	0.40031924240129735	1	0
22	14	4	0.7352604437019346	0	0	2.7535209522098683	""	""	0	1	0
22	14	5	2.307899814555665	0	0	2.7535209522098683	""	""	0	1	0
22	14	6	1.2596882904349933	0	0	2.7535209522098683	""	""	0	1	0
22	14	7	1.8997222597535335	0	0	2.7535209522098683	""	""	0	1	0
22	14	8	5.360799501962973	0	0	2.7535209522098683	""	""	2.6072785497531044	1	0
22	14	9	3.57994648822898	0	0	2.7535209522098683	""	""	0.8264255360191117	1	0
22	14	10	2.5022040546077555	0	0	2.7535209522098683	""	""	0	1	0
22	14	11	3.1431884073295207	0	0	2.7535209522098683	""	""	0.3896674551196524	1	0
22	14	12	4.839447606725601	0	0	2.7535209522098683	""	""	2.085926654515733	1	0
22	14	13	2.9015076420319112	0	0	2.7535209522098683	""	""	0.147986689822043	1	0
22	14	14	2.8238448839034866	0	0	2.7535209522098683	""	""	0.07032393169361839	1	0
22	14	15	2.273008451913885	0	0	2.7535209522098683	""	""	0	1	0
22	14	16	6.150759809901896	1	1	2.7535209522098683	3.1957527065765277	2.955007103325368	3.3972388576920274	1	1
22	14	17	3.323252318959408	0	0	2.7535209522098683	""	""	0.5697313667495396	1	0
